TIPO_PREST	TIPO_PREST_DESC	ESTAB_ORIG	ESTAB_DEST	ESTAB_DEST_NOMBRE	PRESTA_MIN	ESPECIALIDAD_SIGTE	AÑO	MES	N_ENTRADAS
1	Consulta Especialidad	114101	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2022	4	7
1	Consulta Especialidad	114101	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2022	5	7
1	Consulta Especialidad	114101	114103	HOSPITAL PADRE HURTADO	07-058	GINECOLOGIA	2022	6	7
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	1	2
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	2	2
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	3	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	5	2
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	6	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	7	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	8	2
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	9	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2013	10	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2014	2	2
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2014	6	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2014	8	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2014	9	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2014	11	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2014	12	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2015	1	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2015	2	2
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2015	3	3
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2015	4	2
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2015	8	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2016	5	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2016	6	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2016	11	3
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	2	2
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	5	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	6	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	7	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	8	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	9	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2017	10	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2018	3	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2018	8	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2018	9	2
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2019	4	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2019	6	2
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2019	7	3
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2019	8	2
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2019	10	4
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2019	11	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2020	2	3
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2020	9	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2020	12	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2021	1	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2021	8	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2022	1	2
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2022	2	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2022	3	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2022	5	1
1	Consulta Especialidad	114101	114105	HOSPITAL ELOISA DIAZ	07-058	GINECOLOGIA	2022	6	1
1	Consulta Especialidad	114101	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2018	5	1
1	Consulta Especialidad	114101	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2019	3	1
1	Consulta Especialidad	114101	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2019	4	1
1	Consulta Especialidad	114101	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2019	7	2
1	Consulta Especialidad	114101	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2020	1	1
1	Consulta Especialidad	114101	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2020	2	1
1	Consulta Especialidad	114101	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2020	10	1
1	Consulta Especialidad	114101	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2021	12	2
1	Consulta Especialidad	114101	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2022	2	2
1	Consulta Especialidad	114101	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2022	4	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2011	7	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2012	8	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2013	2	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2013	3	4
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2013	4	4
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2013	5	4
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2013	6	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2013	7	3
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2013	8	2
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2013	9	3
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2013	10	4
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2013	11	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	1	2
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	3	3
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	4	3
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	5	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	6	3
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	7	5
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	8	2
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	9	5
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	10	3
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	11	2
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2014	12	9
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	1	16
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	2	5
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	3	17
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	4	11
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	5	4
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	6	14
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	7	3
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	8	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	9	3
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	1	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	2	2
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	3	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	4	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	5	6
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	6	2
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	7	7
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	8	9
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	9	4
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	10	2
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	11	3
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	12	6
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	1	10
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	2	7
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	3	9
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	4	7
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	5	4
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	6	17
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	7	8
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	8	6
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	9	10
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	10	11
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	11	4
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	12	7
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	1	11
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	2	7
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	3	10
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	4	12
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	7	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	9	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	10	11
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	11	12
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	12	7
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	1	2
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	2	6
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	3	7
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	4	8
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	5	8
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	6	11
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	7	9
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	8	10
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	9	6
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	10	10
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	11	3
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	12	11
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	1	8
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	2	17
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	3	9
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	5	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	8	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	9	2
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	10	3
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	11	4
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	1	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	2	4
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	3	3
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	4	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	5	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	6	7
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	7	2
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	8	1
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	9	9
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	10	8
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	11	4
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2021	12	2
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	1	6
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	2	4
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	3	13
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	4	22
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	5	14
1	Consulta Especialidad	114102	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2022	6	17
1	Consulta Especialidad	114102	200282	CRS PUENTE ALTO HOSPITAL PROVINCIA CORDILLERA	07-058	GINECOLOGIA	2020	1	1
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	1	1
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	2	1
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	4	1
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	6	3
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	7	5
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	8	2
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	9	3
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	10	3
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2015	12	1
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	3	5
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	4	1
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	5	1
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	6	1
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	7	1
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	8	1
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	9	2
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	10	3
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2016	12	3
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	1	1
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	2	1
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	3	1
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	4	2
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	6	7
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	7	1
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	8	2
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	9	2
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	10	2
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2017	12	3
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	1	1
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	2	1
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	3	3
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	4	4
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	5	2
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	6	2
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	7	3
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	8	11
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	9	3
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	10	7
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	11	2
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2018	12	4
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	1	1
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	2	2
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	3	4
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	4	8
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	5	4
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	6	7
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	7	20
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	8	3
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	9	6
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	10	8
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	11	7
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2019	12	6
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	1	6
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	2	2
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	3	8
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	4	1
1	Consulta Especialidad	114103	114101	HOSPITAL DR. SÓTERO DEL RÍO	07-058	GINECOLOGIA	2020	10	4
